"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52131";"Comando da Marinha";"718000";"SECRETARIA NAVAL DE SEGUR.NUCLEAR E QUALIDADE";"000012026";"7180000590006202500001";"ADMINISTRAÇÃO / EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO / ESTÁGIO / UNIVERSITÁRIO / MONITOR";"ADMINISTRAÇÃO / EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO / ESTÁGIO / UNIVERSITÁRIO / MONITOR";"3";"3,07"
"26408";"Instituto Federal de Educação, Ciência e T";"158294";"IFMA/CAMPUS IMPERATRIZ";"000012026";"1582940600035202500008";"SUCO";"SUCO - APRESENTAÇÃO: LÍQUIDO, CARACTERÍSTICAS ADICIONAIS: CONCENTRADO, RENDIMENTO MÍNIMO, 1 PARTE DE SUCO-, SABOR: MARACUJÁ, TIPO: NATURAL";"2080";"9,50"
"26441";"Universidade Federal do Oeste do Pará";"158515";"UNIVERSIDADE FEDERAL DO OESTE DO PARA";"000012026";"1585150590007202500001";"CONTROLE DE ABASTECIMENTO DE VEÍCULOS";"CONTROLE DE ABASTECIMENTO DE VEÍCULOS - SERVIÇOS DE ADMINISTRAÇÃO, GERENCIAMEN TO E CONTROLE DA FROTA DO COREN/MS, COM OPERAÇÃO DE SISTEMA INFORMATIZADO VIA INTERNET E TECNOLOGIA DE PAGAMENTO POR MEIO DE CARTÃO MAGNÉTICO NAS REDES DE E STABELECIMENTOS CREDENCIADOS PARA O FORNECIMENTO E ABASTECIMENTO DE COMBUSTÍVE IS (GASOLINA, ÁLCOOL, DIESEL S10, ARLA E OUTROS FLUÍDOS E FILTROS) E MANUTENÇÕ ES LEVES, PARA OS VEÍCULOS DO COREN/MS, CONFORME O EDITAL E SEUS ANEXOS. ISENT O DE TAXA DE ADMINISTRAÇÃO. NÃO SERÁ ACEITO TAXA MENOR DO MÍNIMO ACEITÁVEL ESP ECIFICADO NO EDITAL E ANEXOS.";"60";"20047,34"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155126";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"000012026";"1551260590064202500038";"MANUTENÇÃO / REFORMA PREDIAL";"MANUTENÇÃO / REFORMA PREDIAL";"1";"214296,22"
"52121";"Comando do Exército";"160136";"COMANDO DO 9º GRUPAMENTO LOGISTICO";"000012026";"1601360590005202500029";"CARNE DE AVE IN NATURA";"CARNE DE AVE IN NATURA, TIPO ANIMAL FRANGO, TIPO CORTE COXA E SOBRECOXA, APRESENTAÇÃO INTEIRO, ESTADO DE CONSERVAÇÃO CONGELADO(A), PROCESSAMENTO COM PELE, COM OSSO";"81000";"8,28"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155022";"EBSERH HC-UFPE";"000012026";"1550220600005202600001";"INSTALAÇÃO / MANUTENÇÃO - ELEVADORES, ESCADAS ROLANTES, MON-TA - CARGAS / PLATAFORMA / ESCADAS";"INSTALAÇÃO , MANUTENÇÃO - ELEVADORES, ESCADAS ROLANTES, MON-TA - CARGAS , PLATAFORMA , ESCADAS";"1";"276593,40"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600016";"LEGUME IN NATURA";"LEGUME IN NATURA";"2000";"6,15"
"26408";"Instituto Federal de Educação, Ciência e T";"158294";"IFMA/CAMPUS IMPERATRIZ";"000012026";"1582940600035202500010";"PÃO DE QUEIJO";"PÃO DE QUEIJO - APRESENTAÇÃO: ASSADO, BASA DA MASSA: POLVILHO DOCE OU AZEDO E QUEIJO, FORMATO: COQUETEL/MINI, INGREDIENTES ADICIONAIS: ORIGINAL";"2080";"1,06"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193113";"IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT";"000012026";"1931130590005202500003";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ESQUADRIAS EXTERNAS - OUTRAS NECESSIDADES - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ESQUADRIAS EXTERNAS - OUTRASNECESSIDADES - OUTRA PRODUTIVIDADE";"12";"0,86"
"26448";"Universidade Federal do Sul e Sudeste do Par";"158718";"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"000012026";"1587180600068202500001";"EMISSÃO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURÍDICA";"EMISSÃO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURÍDICA - EMISSÃO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURÍDICA";"2";"235,41"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"000012026";"1930020590008202500001";"RECUPERAÇÃO / MANUTENÇÃO BARRAGEM PARA IRRIGAÇÃO";"RECUPERAÇÃO / MANUTENÇÃO BARRAGEM PARA IRRIGAÇÃO - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DOS SERVIÇOS DE RECUPERAÇÃO E MODERNIZAÇÃO DA BARRAGEM ANGICOS, NO MUNÍCIPIO DE JOSÉ DA PENHA, NO ESTADO DO RIO GRANDE DO NORTE";"1";"9784698,21"
"52111";"Comando da Aeronáutica";"120630";"GRUPAMENTO DE APOIO DE MANAUS";"000012026";"1206300590043202500001";"CAFÉ";"CAFÉ";"15000";"26,40"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600039";"FRUTA";"FRUTA";"1000";"4,90"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500015";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE QUADRO DE AVISO. DESCRIÇÃO DETALHADA NO E DITAL.";"12";"3990,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193113";"IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT";"000012026";"1931130590005202500007";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 12";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"16740";"4,04"
"26448";"Universidade Federal do Sul e Sudeste do Par";"158718";"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"000012026";"1587180600068202500002";"EMISSÃO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURÍDICA";"EMISSÃO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURÍDICA - EMISSÃO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURÍDICA";"1";"284,49"
"26404";"Instituto Federal de Educação, Ciência e T";"155884";"INST.FED.BAIANO / CAMPUS ITABERABA";"000012026";"1558840590014202500001";"SEGURO DE VIDA COLETIVO";"CONTRATAÇÃO DE SEGURO ESTUDANTIL COLETIVO.";"18000";"0,09"
"20101";"Presidência da República";"110001";"SECRETARIA DE ADMINISTRACAO/PR";"000012026";"1100010600072202600001";"SERVIÇOS DE HOSPEDAGEM DE DADOS";"SERVIÇOS DE HOSPEDAGEM DE DADOS - SERVIÇOS DE HOSPEDAGEM DE DADOS";"12";"19431,63"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600036";"VERDURA IN NATURA";"VERDURA IN NATURA";"1500";"4,20"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500014";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE PLACA DE INAUGURAÇÃO. DESCRIÇÃO DETALHADA NO EDITAL.";"1";"8050,00"
"63000";"Advocacia-Geral da União - Unidades com vín";"110102";"SUPERINTENDENCIA REG. DE ADMIN. DA 2ª REGIAO";"000012026";"1101020600009202500008";"DESINSETIZAÇÃO , DESRATIZAÇÃO , DEDETIZAÇÃO";"DESINSETIZAÇÃO / DESRATIZAÇÃO / DEDETIZAÇÃO - DESRATIZAÇÃO COM ISCAS EM FORMA DE BLOCOS PARAFINADOS, GRANULADOS EM PÓ SECOA) CONTRA RATAZANAS (RATTUS NORVEGICUS); CONTRA CAMUNDONGOS (MUSMUSCULUS); E CONTRA RATOS DE TELHADO (RATTUS RATTUS) EM ÁREA INTERNA - INSTALAÇÕES PREDIAIS, TIPO ESCRITÓRIOS E AFINS.";"1444";"0,39"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155126";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"000012026";"1551260590064202500037";"ELABORAÇÃO / ANÁLISE PROJETO - ENGENHARIA";"ELABORAÇÃO / ANÁLISE PROJETO - ENGENHARIA";"1";"9999,00"
"26285";"Fundação Universidade Federal de São João";"154069";"FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI";"000012026";"1540690600181202500001";"PERÍCIA, LAUDO E AVALIAÇÃO";"PERÍCIA, LAUDO E AVALIAÇÃO - 'CONTRATAÇÃO DE SERVIÇOS DE ENGENHARIA PARA LAUDO TÉCNICO DE INFRAESTRUTURA EM SERVIÇOS DE ELETRICIDADE EM BAIXA E MÉDIA TENSÃO NO CAMPUS CENTRO-OESTE DONA LINDU DA UFSJ'";"1";"10930,00"
"26286";"Fundação Universidade Federal do Amapá";"154215";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"000012026";"1542150600083202500001";"ADMINISTRAÇÃO / EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO / ESTÁGIO / UNIVERSITÁRIO / MONITOR";"ADMINISTRAÇÃO / EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO / ESTÁGIO / UNIVERSITÁRIO / MONITOR - ADMINISTRAÇÃO / EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO / ESTÁGIO / UNIVERSITÁRIO / MONITOR";"12";"213048,59"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600031";"OVO";"OVO";"500";"12,37"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500010";"CONFECÇÃO/INSTALAÇÃO DE PLACA DE SINALIZAÇÃO";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE SINALIZAÇÃO INTERNA DE ESPAÇO PCR. DESCRI ÇÃO DETALHADA NO EDITAL";"5";"665,00"
"26406";"Instituto Federal de Educação, Ciência e T";"158428";"INST.FED. ESPIRITO SANTO/CAMPUS IBATIBA";"000012026";"1584280600088202500004";"PLACA";"PLACA - CARACTERÍSTICAS ADICIONAIS: COM ESTRUTURA EM METALON, COMPRIMENTO: 10, LARGURA: 1,5, MATERIAL: ACM 1";"1";"6396,00"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155126";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"000012026";"1551260590064202500040";"MANUTENÇÃO E REPARO NOS COMPONENTES DE EQUIPAMENTO - USO MÉDICO";"MANUTENÇÃO E REPARO EM EQUIPAMENTO - USO MÉDICO";"72";"8999,00"
"52121";"Comando do Exército";"160360";"6 BATALHAO DE COMUNICACOES";"000012026";"1603600590009202500001";"SERVIÇO ENGENHARIA";"SERVIÇO ENGENHARIA";"1";"385000,00"
"52131";"Comando da Marinha";"770000";"SECRETARIA-GERAL DA MARINHA";"000012026";"7700000590006202500001";"ADMINISTRAÇÃO / EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO / ESTÁGIO / UNIVERSITÁRIO / MONITOR";"ADMINISTRAÇÃO / EXECUÇÃO PROJETO EDUCACIONAL - CONVÊNIO / ESTÁGIO / UNIVERSITÁRIO / MONITOR";"36";"3,07"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600017";"CONDIMENTO";"CONDIMENTO";"600";"4,06"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500003";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE SINALIZAÇÃO CARTOGRÁFICA TÁTIL. DESCRIÇÃO DETALHADA NO EDITAL";"5";"5450,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193113";"IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT";"000012026";"1931130590005202500004";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 12";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"51432";"6,95"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155126";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"000012026";"1551260590064202500039";"APARELHO RAIOS X";"APARELHO RAIOS X USO MÉDICO, APLICAÇÃO FIXO, TIPO DIGITAL, ADICIONAL FORMATO DICOM, CORRENTE MÁXIMO DE 800 MA, TENSÃO MÁXIMO DE 125 KV, COMPONENTE MESA DE COMANDO, ESTATIVA DE CHÃO, OUTROS COMPONENTES COLIMADOR, BUCKY E MESA, CAPACIDADE 1 MÍNIMO DE 130 KG";"1";"949999,00"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"000012026";"1559000590002202500002";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 3";"REAGENTE PARA DIAGNÓSTICO CLÍNICO°";"1";"5890,86"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600012";"LEGUME IN NATURA";"LEGUME IN NATURA";"400";"6,95"
"26408";"Instituto Federal de Educação, Ciência e T";"158294";"IFMA/CAMPUS IMPERATRIZ";"000012026";"1582940600035202500007";"SUCO";"SUCO - APRESENTAÇÃO: LÍQUIDO, CARACTERÍSTICAS ADICIONAIS: CONCENTRADO, PASTEURIZADO, CONSERVADO TEMPERATURA, SABOR: CAJÁ, TIPO: NATURAL";"1040";"6,83"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193113";"IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT";"000012026";"1931130590005202500001";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 12";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"8568";"7,58"
"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"000012026";"1107920600065202500003";"OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)";"OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC) - B-CADASTRO - ASSINATURA DA BASE CNPJ";"12";"1425,10"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"000012026";"1559000590002202500001";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 3";"REAGENTE PARA DIAGNÓSTICO CLÍNICO°";"1";"7854,48"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600005";"CONDIMENTO";"CONDIMENTO";"150";"28,67"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500004";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE SINALIZAÇÃO TÁTIL DE BORRACHA PARA PISO. DESCRIÇÃO DETALHADA NO EDITAL";"150";"475,00"
"26406";"Instituto Federal de Educação, Ciência e T";"158428";"INST.FED. ESPIRITO SANTO/CAMPUS IBATIBA";"000012026";"1584280600088202500003";"PLACA";"PLACA - CARACTERÍSTICAS ADICIONAIS: COM ESTRUTURA EM METALON, COMPRIMENTO: 10, LARGURA: 1,5, MATERIAL: ACM 1";"1";"11449,00"
"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"000012026";"1107920600065202500001";"OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)";"OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC) - B-CADASTRO - ASSINATURA DA BASE CAEPF";"12";"1425,10"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"000012026";"1559000590002202500003";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 3";"REAGENTE PARA DIAGNÓSTICO CLÍNICO°";"1";"5890,86"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600043";"FRUTA";"FRUTA";"600";"8,45"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500011";"CONFECÇÃO/INSTALAÇÃO DE PLACA DE SINALIZAÇÃO";"SERVIÇOS DE SINALIZAÇÃO EXTERNA DE ESPAÇO PCR. DESCRIÇÃO DETALHADA NO EDITAL";"5";"600,00"
"26406";"Instituto Federal de Educação, Ciência e T";"158428";"INST.FED. ESPIRITO SANTO/CAMPUS IBATIBA";"000012026";"1584280600088202500001";"PLACA";"PLACA - CARACTERÍSTICAS ADICIONAIS: COM ESTRUTURA EM METALON, COMPRIMENTO: 10, LARGURA: 1,5, MATERIAL: ACM 1";"14";"537,60"
"36201";"Fundação Oswaldo Cruz";"254452";"GERENCIA REGIONAL DE BRASILIA";"000012026";"2544520600101202500001";"OUTROS CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA";"OUTROS CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA - OUTROS CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA";"1";"100000,00"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155900";"HOSPITAL UNIVERSITARIO DA UFSCAR";"000012026";"1559000590002202500004";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"2";"340,00"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600029";"FRUTA";"FRUTA";"150";"29,00"
"36201";"Fundação Oswaldo Cruz";"254420";"FUNDACAO OSWALDO CRUZ";"000012026";"2544200600491202500002";"SOFTWARE COMO SERVICO - SAAS";"SOFTWARE COMO SERVICO - SAAS - SETUP DA SOLUÇÃO";"1";"1891,12"
"63000";"Advocacia-Geral da União - Unidades com vín";"110102";"SUPERINTENDENCIA REG. DE ADMIN. DA 2ª REGIAO";"000012026";"1101020600009202500013";"DESINSETIZAÇÃO , DESRATIZAÇÃO , DEDETIZAÇÃO";"DESINSETIZAÇÃO / DESRATIZAÇÃO / DEDETIZAÇÃO - DESINSETIZAÇÃO COM BIO GEL E LÍQUIDO - CONTRA BARATAS DE ESGOTO (PERIPLANETA AMERICANA) E FRANCESINHA (BLATTELLA GERMANICA), FORMIGAS DOMÉSTICAS (IRIDOMYRMEX SP) E LACRAIAS EM ÁREA INTERNA - INSTALAÇÕES PREDIAIS, TIPO ESCRITÓRIOS E AFINS.";"1264";"0,45"
"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"000012026";"1520050590021202500003";"BALANÇA ELETRÔNICA";"BALANÇA ELETRÔNICA, CAPACIDADE PESAGEM 300 KG, VOLTAGEM 110/220 V,CARACTERÍSTICAS ADICIONAIS PLATAFORMA EM CHAPA DE AÇO PINTADO, TIPO DIGITAL,NÚMERO DÍGITOS 6, DIMENSÕES 40 X 55 CM";"1";"2100,00"
"30108";"Polícia Federal";"200344";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SE";"000012026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"1872";"0,00"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600024";"FRUTA";"FRUTA";"150";"7,12"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500005";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE SINALIZAÇÃO TÁTIL DE CONCRETO PARA PISO. DESCRIÇÃO DETALHADA NO EDITAL";"550";"630,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193113";"IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT";"000012026";"1931130590005202500010";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 12";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS INTERNAS- 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 800 A 1200 M2";"6564";"5,79"
"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"000012026";"1520050590021202500002";"BALANÇA ELETRÔNICA";"BALANÇA ELETRÔNICA, CAPACIDADE PESAGEM 1 KG, SENSIBILIDADE 0,1 G";"1";"1050,00"
"30108";"Polícia Federal";"200344";"SUPERINTENDENCIA REGIONAL NO ESTADO DE SE";"000012026";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"112164";"6,21"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600035";"VERDURA IN NATURA";"VERDURA IN NATURA";"500";"5,82"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500002";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE SISTEMA DE SINALIZAÇÃO MODULAR. DESCRIÇÃO DETALHADA NO EDITAL";"65";"6250,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193113";"IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT";"000012026";"1931130590005202500017";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS EXTER-NAS - 44 HORAS SEMANAIS DIURNAS - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS EXTER-NAS - 44 HORAS SEMANAIS DIURNAS - OUTRA PRODUTIVIDADE";"2160";"2,60"
"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"000012026";"1107920600065202500004";"OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)";"OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC) - B-CADASTRO - ASSINATURA DA BASE CPF";"12";"1425,10"
"26435";"Instituto Federal de Educação, Ciência e T";"158369";"INST.FED.DO RN/CAMPUS NATAL - CENTRAL";"000012026";"1583690600077202500003";"PAGAMENTO DIÁRIA - NACIONAL / INTERNACIONAL";"PAGAMENTO DIÁRIA - NACIONAL / INTERNACIONAL - DIÁRIA SEM PERNOITE, INCLUÍDOS TODOS OS CUSTOS ENVOLVIDOS, CONFORME PLANILHA DE CUSTOS E FORMAÇÃO DE PREÇOS E MEMÓRIA DE CÁLCULO.";"37";"158,30"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600015";"LEGUME IN NATURA";"LEGUME IN NATURA";"4000";"5,80"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500008";"INSTALAÇÃO / MANUTENÇÃO - PISO GERAL";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE SINALIZAÇÃO FOTOLUMINESCENTE PARA DEGRAUS . DESCRIÇÃO DETALHADA NO EDITAL";"240";"240,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193113";"IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT";"000012026";"1931130590005202500014";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS EXTER-NAS - 44 HORAS SEMANAIS DIURNAS - OUTRA PRODUTIVIDADE";"PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - ÁREAS EXTER-NAS - 44 HORAS SEMANAIS DIURNAS - OUTRA PRODUTIVIDADE";"2352";"2,60"
"63000";"Advocacia-Geral da União - Unidades com vín";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"000012026";"1107920600065202500002";"OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC)";"OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC) - B-CADASTRO - ASSINATURA DA BASE CNO";"12";"1425,10"
"52121";"Comando do Exército";"160070";"DEPARTAMENTO-GERAL DO PESSOAL";"000012026";"1600700590006202590006";"BARBEIRO / CABELEIREIRO / MAQUIADOR";"BARBEIRO / CABELEIREIRO / MAQUIADOR";"1";"55,00"
"52121";"Comando do Exército";"160369";"3 GRUPO DE ARTILHARIA ANTIAEREA";"000012026";"1603690600038202600021";"VERDURA IN NATURA";"VERDURA IN NATURA";"200";"4,43"
"26405";"Instituto Federal de Educação, Ciência e T";"158316";"CAMPUS JUAZEIRO DO NORTE/IFCE";"000012026";"1583160590001202500019";"INSTALAÇÃO DE PELÍCULA DE PROTEÇÃO";"SERVIÇO DE CONFECÇÃO E INSTALAÇÃO DE PELÍCULA DE CONTROLE SOLAR, LUMINOSIDADE E SEGURANÇA. DESCRIÇÃO DETALHADA NO EDITAL.";"20";"219,00"
